tcs_customer_id;credit_limit;fact_close_date;outstanding;next_pmt;curr_balance_amt;current_delq;ttl_delq_5;ttl_delq_5_29;ttl_delq_30;ttl_delq_30_59;ttl_delq_60_89;ttl_delq_90_plus;delq_balance;max_delq_balance;currency_CHF;currency_EUR;currency_RUB;currency_USD;credits_count
16742;2151,36;2;0,0;0,0;409,2564;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
16743;572,4012;0;0,0;0,0;721,104;120,0;0;5;5;2;2;4;47,9076;47,9076;0;0;1;0;1
16744;15035,7156;1;10054,122;990,5884;1466,444;0,0;0;4;4;0;0;0;0,0;53,9417;0;0;8;0;8
16745;6419,7844;2;4020,188;45,7164;4801,052;0,0;0;1;1;0;0;0;0,0;0,0;0;0;4;0;4
16746;1545,1944;0;718,6472;0,0;1019,5056;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16747;3463,1252;2;1137,1;0,0;282,1336;0,0;0;0;0;0;0;3;0,0;972,096;0;0;4;0;4
16748;26504,0912;3;21747,3944;90,304;803,4068;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
16749;2081,0424;1;258,028076;91,5656;1873,3764;180,0;0;1;1;1;0;11;96,3464;505,723648;0;0;6;0;6
16750;11053,8072;5;4568,7848;165,5352;295,9116;0,0;0;1;1;0;0;0;0,0;32,79994;0;0;8;0;8
16751;668,8804;0;623,662;82,336;63,6444;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16752;7179,5996;2;4115,277448;103,1524;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
16753;432,8616;1;0,0;0,0;0,0;0,0;1;4;5;2;0;1;0,0;100,538896;0;0;1;0;1
16754;26701,3988;3;9435,0084;0,0;1164,2908;0,0;0;0;0;0;0;0;0,0;0,0;0;0;10;0;10
16755;22714,278;6;0,0;354,576;26504,4896;0,0;0;4;4;0;0;0;0,0;0,0;0;0;7;0;7
16756;63676,5044;2;0,0;0,0;9050,3864;0,0;0;8;8;4;3;0;0,0;0,0;0;0;3;0;3
16757;14110,0;1;0,0;0,0;3736,9256;0,0;0;2;2;0;0;0;0,0;0,0;0;0;3;0;3
16758;4903,6068;3;612,495512;0,0;1263,4592;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
16759;5185,0432;4;1326,34;0,0;360,22;0,0;1;0;1;1;0;0;0,0;95,584792;0;0;7;0;7
16760;118,2584;1;0,0;0,0;0,0;0,0;0;1;1;0;0;0;0,0;23,634416;0;0;2;0;2
16761;578,8752;2;0,0;0,0;424,296;0,0;0;2;2;2;3;1;0,0;47,9657;0;0;2;0;2
16762;1618,4336;1;0,0332;0,0;494,68;0,0;0;0;0;0;0;0;0,0332;0,0332;0;0;2;0;2
16763;2420,8112;4;371,0764;0,0;2221,246;0,0;0;3;3;0;0;0;0,0;0,0;0;0;6;0;6
16764;4980,0;0;0,0;0,0;5203,5356;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16765;4353,7152;2;801,1492;71,38;1781,346;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
16766;26606,2144;1;82,2032;0,0;13776,4396;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
16767;9132,3904;3;6199,0376;0,0;579,9044;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
16768;10943,716;4;4303,045692;315,3336;11342,78;0,0;0;0;0;0;0;0;0,0;0,0;0;0;8;0;8
16769;4876,3164;2;3146,696;104,8788;293,5212;30,0;0;3;3;0;0;0;18,9572;18,9572;0;0;4;0;4
16770;1175,446;0;662,70686;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16771;574,6588;1;0,0;0,0;0,0;0,0;2;6;8;0;0;0;0,0;70,326232;0;0;1;0;1
16772;594,0144;0;369,8148;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16773;222,44;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16774;16799,2;3;3519,7312;211,1852;18332,044;0,0;0;0;0;0;0;0;0,0;0,0;0;0;8;0;8
16775;10768,42;11;3411,5656;144,1544;2400,028;0,0;1;24;25;0;0;0;0,0;27,49292;0;0;21;0;21
16776;504,6732;0;343,3876;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16777;1374,148;3;0,0;0,0;1774,208;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
16778;2338,94;0;2000,3;141,3656;213,8744;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16779;441,1948;0;441,1948;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16780;8225,8976;2;704,8692;22,9412;7204,8316;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
16781;3663,3212;4;1064,5912;54,1492;0,0;0,0;2;7;9;1;0;0;0,0;21,945864;0;0;6;0;6
16782;1982,538;5;243,7212;0,0;145,5156;0,0;0;1;1;0;0;0;0,0;16,6;0;0;7;0;7
16783;246,2776;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16784;260,5204;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16785;830,2656;1;0,0;0,0;978,072;1819,0;0;2;2;1;1;38;72,400568;72,400568;0;0;2;0;2
16786;2204,48;2;0,0;0,0;1761,9572;0,0;0;0;0;0;0;3;0,0;0,0;0;0;2;0;2
16787;87083,6;1;60897,1996;1376,2728;16226,0684;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
16788;897,396;2;58,2328;0,0;302,12;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
16789;1716,0748;1;773,0952;78,7504;877,5756;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
16790;6744,8456;7;1186,797412;0,0;4840,062;0,0;3;10;13;5;2;5;0,0;174,860748;0;0;9;0;9
16791;8189,5104;13;3666,591732;124,3008;7434,3432;0,0;12;4;16;0;0;0;0,0;75,080472;0;0;16;0;16
16792;1328,0;1;0,0;0,0;1452,1348;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16793;5565,1832;2;577,5472;121,2464;3742,2376;0,0;0;2;2;0;0;0;0,2656;0,2656;0;0;5;0;5
16794;1786,5252;5;0,0;0,0;477,2832;0,0;1;11;12;4;4;4;0,0;916,6769;0;0;6;0;6
16795;23926,8416;4;1641,242;3650,506;6294,4876;29,0;2;5;7;1;0;0;0,0;50,26978;0;0;11;0;11
16796;2959,7136;0;832,4236;119,6528;1010,608;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16797;4682,03;9;791,591252;0,0;254,5444;0,0;0;1;1;0;0;0;0,0;0,0;0;0;12;0;12
16798;313,8728;1;0,0;0,0;0,0;0,0;1;3;4;2;1;3;0,0;64,786812;0;0;1;0;1
16799;9581,52;0;9305,3624;202,8188;202,8188;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16800;125,1308;1;0,0;0,0;0,0;0,0;0;0;0;1;0;1;0,0;39,122548;0;0;2;0;2
16801;4692,0232;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16802;517,4884;0;421,78608;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16803;1849,3728;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16804;2041,468;2;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16805;0,0;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16806;8941,0588;4;904,979212;351,6544;11831,5172;29,0;0;7;7;1;2;10;171,7436;281,979884;0;0;9;0;9
16807;8092,8652;1;1771,1868;0,0;5592,4072;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
16808;8020,788;1;5337,9956;0,0;1849,2732;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
16809;439,8668;1;65,1384;36,52;146,0136;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16810;3242,7436;1;1692,2372;64,8064;0,0;0,0;0;0;0;0;0;4;0,0;409,811172;0;0;2;0;2
16811;9860,4;0;6139,8752;0,0;3720,5248;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16812;6433,4628;1;473,3988;57,27;3199,484;1590,0;0;0;0;1;1;50;1325,7092;1325,7092;0;0;4;0;4
16813;6937,306;11;296,4096;31,9716;2493,652;0,0;4;1;5;0;0;0;0,0;180,571148;0;0;14;0;14
16814;8270,8836;3;5522,093252;65,2712;195,7472;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
16815;5544,4;0;2057,660636;1520,2612;3528,4296;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
16816;128,5172;1;0,0;0,0;0,0;0,0;0;0;0;1;0;0;0,0;0,023572;0;0;1;0;1
16817;3385,7692;2;538,5372;221,9752;2680,1032;0,0;0;5;5;2;0;0;0,0;0,0;0;0;6;0;6
16818;2134,262;2;469,5808;85,324;1782,508;0,0;0;0;0;2;1;1;0,0;38,666712;0;0;3;0;3
16819;1465,0164;0;1292,808;66,4;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16820;10317,3316;4;5930,9476;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
16821;2324,0;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16822;13848,3176;1;893,578;0,0;1362,4616;0,0;0;7;7;1;1;2;0,0;3,2868;0;0;5;0;5
16823;1249,482;2;0,0;0,0;0,0;0,0;1;2;3;1;0;0;0,0;409,32778;0;0;2;0;2
16824;919,7064;1;0,0;0,0;599,094;29,0;0;10;10;1;1;0;61,9512;101,579052;0;0;2;0;2
16825;1826,0;0;0,0;0,0;435,1192;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16826;656,032;0;0,1328;0,0;869,6076;0,0;0;4;4;0;0;0;0,1328;0,1328;0;0;1;0;1
16827;10586,1852;3;7185,793392;676,4168;2313,5752;166,0;0;4;4;0;0;2;711,405284;744,320096;0;0;7;0;7
16828;1137,1;3;330,860244;0,0;136,0204;0,0;1;6;7;2;2;10;0,0;773,084244;0;0;4;0;4
16829;650,4212;1;509,7528;0,0;0,0;0,0;0;0;0;0;1;0;0,0;0,057768;0;0;2;0;2
16830;818,38;0;0,0664;0,0;1020,9664;0,0;0;0;0;0;0;0;0,0664;0,0664;0;0;1;0;1
16831;480,8688;0;480,8688;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16832;48892,1128;1;42444,1748;609,718;916,5524;0,0;1;1;2;0;0;0;0,0;25,52914;0;0;3;0;3
16833;664,0;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16834;6573,932;3;2164,0424;142,428;1387,1624;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
16835;1021,2652;1;0,0;0,0;0,0;0,0;0;1;1;1;3;1;0,0;471,892848;0;0;1;0;1
16836;749,2244;2;189,8044;0,0;266,7952;0,0;0;0;0;0;1;3;0,0;77,328112;0;0;4;0;4
16837;16600,0;4;8407,0368;0,0;556,9632;0,0;0;2;2;0;0;0;0,0;0,0;0;0;5;0;5
16838;1273,054;2;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16839;1981,5752;0;1445,7604;89,806;628,2768;0,0;0;0;0;0;0;0;89,806;89,806;0;0;2;0;2
16840;13306,3608;4;6671,9052;347,3384;7227,0424;29,0;0;3;3;0;0;0;0,0;0,0;0;0;7;0;7
16841;1367,9064;2;0,0;0,0;0,0;0,0;0;0;0;0;0;4;0,0;219,849404;0;0;2;0;2
16842;945,6356;1;231,3044;0,0;245,5472;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16843;31122,2776;2;0,0;0,0;24640,3428;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;2;3
16844;27250,394;1;14000,3404;186,7168;7550,012;0,0;0;0;0;1;0;1;0,0;0,0;0;0;7;0;7
16845;8051,4648;4;6573,0688;300,2608;1016,086;0,0;0;1;1;0;0;0;0,0;0,0;0;0;5;0;5
16846;391,428;4;0,0;0,0;1032,7192;0,0;15;5;20;3;0;1;0,0;79,838364;0;0;5;0;5
16847;7004,9676;1;0,0;1245,6972;1163,3944;29,0;0;2;2;2;1;8;180,5416;180,5416;0;0;3;0;3
16848;10881,4328;4;1206,055072;66,4;7107,3232;7,0;1;12;13;1;0;0;58,1;174,3;0;0;8;0;8
16849;1202,3048;1;670,866092;0,0;0,0;0,0;2;0;2;1;0;0;0,0;64,11584;0;0;2;0;2
16850;1074,684;2;91,626356;0,0;630,8;0,0;0;0;0;1;1;15;0,0;0,0;0;0;4;0;4
16851;1475,1092;4;0,0;0,0;0,0;0,0;4;0;4;1;1;0;0,0;143,205212;0;0;4;0;4
16852;1485,534;4;362,033716;0,0;0,0;0,0;1;1;2;0;0;0;0,0;8,134;0;0;5;0;5
16853;18494,392;0;15636,5028;0,0;6226,8592;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16854;660,9124;1;387,384572;0,0;57,436;0,0;0;2;2;0;0;0;0,0;0,0;0;0;5;0;5
16855;6513,84;1;282,4656;94,1552;852,1112;0,0;0;0;0;9;1;0;0,0;0,0;0;0;2;0;2
16856;17690,454;4;8438,776;4474,4636;16352,2284;0,0;1;25;26;1;0;0;0,0;40,343976;0;0;10;0;10
16857;1394,4;0;1049,7176;215,0032;2538,3724;0,0;1;3;4;1;0;0;0,0;49,8;0;0;2;0;2
16858;7304,0;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16859;11156,694;4;2519,300328;165,5352;7732,5124;30,0;0;4;4;4;3;11;50,1984;799,717948;0;0;7;0;7
16860;133667,516;3;72036,6628;1106,888;72530,3468;0,0;7;14;21;2;0;0;0,0;201,933024;0;0;5;0;5
16861;112951,4132;4;21156,459632;1429,094;47536,5236;0,0;0;0;0;0;0;0;0,0;0,0;0;0;15;0;15
16862;5145,668;1;572,6336;0,0;0,0;0,0;0;6;6;1;0;3;0,0;34,814184;0;0;2;0;2
16863;49800,0;2;0,0;741,4888;10640,2348;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
16864;1494,0;0;946,1004;0,0;0,0;0,0;0;3;3;0;0;0;0,0;0,0;0;0;1;0;1
16865;979,7652;3;0,0;0,0;627,1812;0,0;1;5;6;1;0;0;0,0;44,756588;0;0;3;0;3
16866;10034,8992;7;2152,549224;276,39;7174,9184;388,0;2;10;12;7;4;17;310,7852;358,144004;0;0;17;0;17
16867;6348,6036;2;1787,8532;75,9616;2121,4136;29,0;0;8;8;0;0;0;0,0;0,0;0;0;5;0;5
16868;3369,2688;1;536,630856;0,0;2858,4536;0,0;1;2;3;1;0;0;0,0;33,2;0;0;6;0;6
16869;5229,9296;6;726,06242;54,116;792,3512;0,0;1;2;3;0;0;0;0,0;50,18346;0;0;8;0;8
16870;6402,1884;1;3395,0984;87,98;1794,5928;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
16871;823,7916;2;2198,4044;0,0;0,0;0,0;0;0;0;1;0;2;2198,4044;2610,2836;0;0;2;0;2
16872;31017,3656;7;16707,1696;662,1076;2689,4988;0,0;0;4;4;0;0;0;0,0;0,0;0;0;12;0;12
16873;3146,4968;2;1465,7468;60,092;2273,8348;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
16874;595,3092;1;403,1808;49,136;0,0;0,0;0;0;0;0;0;4;0,0;209,594256;0;0;2;0;2
16875;2088,1472;2;331,8672;0,0;0,0;0,0;0;1;1;0;0;0;0,0;0,0;0;0;3;0;3
16876;368,4868;2;0,0;0,0;0,0;0,0;3;0;3;0;0;0;0,0;22,524872;0;0;2;0;2
16877;216,8624;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16878;24033,6128;2;13838,50866;856,4604;89,64;0,0;2;0;2;0;0;0;0,0;41,245024;0;0;8;0;8
16879;14799,4312;5;11363,15816;0,0;3660,134;0,0;1;3;4;0;0;0;0,0;22,365512;0;0;9;0;9
16880;4639,7;3;940,0248;0,0;3541,9088;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
16881;1269,402;3;489,118004;0,0;0,0;0,0;1;1;2;0;0;0;0,0;59,377204;0;0;4;0;4
16882;13786,1008;1;2296,7096;101,8908;11769,1676;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
16883;3984,0;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16884;5310,0744;4;2341,849648;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
16885;1660,0;0;0,0;0,0;2259,5256;0,0;0;5;5;1;1;0;0,0;0,0;0;0;1;0;1
16886;919,64;0;364,37;31,4404;1393,0056;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16887;591,9892;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16888;5273,7536;4;902,592796;0,0;2633,092;0,0;2;5;7;2;1;0;0,0;267,970148;0;0;5;0;5
16889;327,6508;1;0,0;0,0;0,0;0,0;0;0;0;0;0;4;0,0;75,855028;0;0;1;0;1
16890;2926,082;2;2138,0468;99,6;549,46;0,0;2;2;4;0;0;0;0,0;35,790596;0;0;5;0;5
16891;5079,6;0;1952,0604;60,1252;4468,3548;0,0;13;1;14;0;0;0;0,0;63,4452;0;0;3;0;3
16892;249,0;1;0,0;0,0;19,8204;0,0;0;0;0;1;1;2;0,0;0,0;0;0;1;0;1
16893;164,0412;1;0,0;0,0;0,0;0,0;0;2;2;0;0;0;0,0;0,012616;0;0;1;0;1
16894;13315,69;1;10797,190124;450,7232;406,1356;73,0;0;3;3;1;0;0;476,6524;481,6324;0;0;3;0;3
16895;4062,186;0;3256,236412;1783,0724;1214,1572;40,0;1;4;5;0;0;0;179,177412;179,177412;0;0;5;0;5
16896;17478,6712;1;7591,18;0,0;10848,6644;30,0;0;3;3;2;0;0;141,7972;141,7972;0;0;2;0;2
16897;286,3832;1;0,0;0,0;0,0;0,0;0;1;1;0;0;0;0,0;50,132332;0;0;1;0;1
16898;512,7408;2;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16899;9960,0;0;3973,4756;241,032;0,0;0,0;0;5;5;3;0;0;0,0;0,0;0;0;1;0;1
16900;1128,8;2;0,0;0,0;683,7208;0,0;1;4;5;1;0;0;0,0;44,790784;0;0;2;0;2
16901;5843,034;7;1641,5076;84,3612;525,058;0,0;0;0;0;0;0;0;0,0;0,0;0;0;8;0;8
16902;520,0116;2;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16903;314,1052;2;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16904;1971,748;0;1109,9092;0,0;1265,3848;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16905;871,1348;0;414,655716;0,0;284,69;29,0;0;2;2;0;0;0;0,0;0,0;0;0;2;0;2
16906;2797,1;1;1920,6864;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
16907;1381,5848;1;0,0;0,0;0,0;0,0;0;1;1;0;1;29;0,0;47,609796;0;0;2;0;2
16908;440,9624;0;603,576;120,9144;44,82;209,0;0;3;3;2;2;2;181,936;181,936;0;0;2;0;2
16909;2335,5868;2;0,0;0,0;0,0;0,0;12;4;16;0;0;0;0,0;176,899892;0;0;2;0;2
16910;34845,8568;6;19692,3144;338,8392;6883,1568;6,0;4;8;12;1;1;12;104,276552;382,446404;0;0;14;0;14
16911;2286,816;2;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16912;1295,0324;1;614,864;0,0;0,0;0,0;2;0;2;2;0;2;0,0;47,185168;0;0;3;0;3
16913;6058,834;7;0,0;0,0;1385,27;0,0;2;2;4;2;2;4;0,0;561,26758;0;0;7;0;7
16914;756,296;1;332,332;99,6;199,2;29,0;0;1;1;0;0;0;99,6;99,6;0;0;2;0;2
16915;8714,4688;1;8518,124;425,8896;1703,6248;0,0;1;1;2;1;3;2;0,0;170,568652;0;0;2;0;2
16916;38950,1736;16;10769,41932;234,1928;7594,9316;0,0;1;10;11;0;0;0;0,0;66,4;0;0;26;0;26
16917;664,0;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16918;9166,1216;4;341,1632;1104,5972;1580,32;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
16919;7577,5016;4;412,178;48,3724;320,6124;0,0;1;6;7;2;1;0;0,0;23,556064;0;0;5;0;5
16920;996,0;1;0,0;0,0;208,3964;0,0;0;0;0;0;0;1;0,0;0,0;0;0;1;0;1
16921;13942,1076;4;726,8476;792,7164;13732,4496;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
16922;6129,2844;1;4745,8072;197,4736;403,1144;119,0;0;2;2;2;0;0;538,2384;538,2384;0;0;3;0;3
16923;554,1412;0;377,08726;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16924;234,9232;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16925;3988,7144;5;965,124;45,152;593,3504;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
16926;4382,4;2;1218,6392;133,3312;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
16927;105606,6768;3;19177,9468;533,69;9258,6832;0,0;1;0;1;0;0;0;0,0;21,260616;0;0;5;0;5
16928;17380,2;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16929;52440,1968;3;33049,266024;1133,241164;76934,7252;0,0;0;0;0;0;0;0;0,0;0,0;0;1;6;0;7
16930;20728,5528;8;2158,1328;96,8776;16824,3656;0,0;7;7;14;4;1;3;137,5144;336,918912;0;0;14;0;14
16931;703,84;0;669,0464;62,5156;187,5468;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16932;1146,728;1;377,240976;52,788;379,1772;0,0;1;6;7;0;0;0;0,0;43,853548;0;0;3;0;3
16933;14606,174;0;9483,9452;0,0;9278,9352;3000,0;0;1;1;2;2;111;5763,4204;5763,4204;0;0;3;0;3
16934;1055,428;1;475,617224;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16935;252,818;1;0,0;0,0;0,0;0,0;0;0;0;0;0;2;0,0;78,521984;0;0;1;0;1
16936;1463,9208;2;73,8368;73,372;1135,8052;0,0;0;3;3;0;0;0;0,0;0,025232;0;0;3;0;3
16937;1524,8428;3;55,8092;0,5312;260,122;0,0;0;2;2;1;0;0;0,0;0,0;0;0;4;0;4
16938;2030,1136;2;0,0;0,0;0,3984;0,0;0;1;1;2;1;52;0,0;695,869344;0;0;3;0;3
16939;16035,268;2;158,4968;0,0;5418,6384;29,0;0;2;2;0;0;0;54,7468;54,7468;0;0;5;0;5
16940;2004,6492;1;576,3852;0,0;0,0;0,0;0;3;3;3;2;5;0,0;1203,796144;0;0;3;0;3
16941;1115,52;1;14,0768;0,0;643,5156;0,0;1;1;2;1;1;0;0,0;46,766848;0;0;2;0;2
16942;34694,0;0;9787,8248;204,2796;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16943;43627,4228;6;3509,5388;45,484;22496,32;0,0;0;1;1;0;0;0;0,0;41,5;0;0;11;0;11
16944;35481,4044;8;14205,0848;0,0;3887,554;29,0;0;5;5;0;0;0;0,0;87,475692;0;0;13;0;13
16945;260,5868;0;34,362;54,6472;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16946;1095,6;0;1676,102;46,5132;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16947;691,722;0;75,4304;76,8248;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16948;16806,8692;3;8719,221712;368,8852;20502,8592;0,0;6;42;48;3;1;8;0,0;383,52972;0;0;7;0;7
16949;19922,5896;4;2100,482992;40,4044;9790,348;0,0;16;40;56;7;3;5;0,0;222,2989;0;0;8;0;8
16950;1652,6628;3;212,7124;115,2704;463,7376;0,0;2;1;3;0;0;0;0,0;66,691164;0;0;4;0;4
16951;595,1764;1;26,394;27,7884;140,0376;0,0;0;2;2;0;0;0;0,0;71,538032;0;0;2;0;2
16952;74889,7712;8;30132,818;1821,6176;46224,9576;89,0;0;8;8;3;1;2;1329,4276;1329,4276;0;0;12;0;12
16953;2622,136;2;780,0008;0,0;3113,33;0,0;0;2;2;2;1;2;0,0;79,8294;0;0;3;0;3
16954;3110,84;1;0,0;0,0;0,0;0,0;0;2;2;4;2;12;0,0;0,0;0;0;1;0;1
16955;15406,8252;5;11609,9072;175,462;1656,6136;0,0;0;7;7;0;0;0;0,0;0,000332;0;0;8;0;8
16956;1759,6;1;0,0;220,0828;9124,1568;29,0;0;4;4;1;0;3;147,574;147,574;0;0;3;0;3
16957;996,0;0;783,0884;50,796;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16958;38749,712;1;21056,436;106,572;16021,5896;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16959;1071,2976;4;39,6408;0,0;489,0692;59,0;0;9;9;7;1;0;38,9436;121,910068;0;0;6;0;6
16960;25232,0;1;17671,7956;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
16961;3320,0;0;1635,7972;156,2392;0,0;30,0;0;1;1;0;0;0;78,9828;78,9828;0;0;1;0;1
16962;874,0896;2;0,0;0,0;0,0;0,0;0;2;2;0;0;4;0,0;148,231692;0;0;2;0;2
16963;3943,164;2;0,0;167,3944;2308,3296;0,0;0;1;1;3;1;13;0,0;0,0;0;0;4;0;4
16964;662,5392;2;0,0;0,0;260,7196;0,0;0;1;1;1;1;19;0,0;32,9344;0;0;2;0;2
16965;453,014;0;146,210808;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
16966;15008,1928;6;5335,377448;188,6756;5780,12;0,0;2;0;2;0;0;0;0,0;86,328632;0;0;9;0;9
16967;113012,8;6;12960,5828;661,676;100659,0136;29,0;0;4;4;4;0;0;282,5652;282,5652;0;0;8;0;8
16968;20488,5832;3;5256,2904;145,0508;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
16969;7519,8;2;3965,269224;238,9404;1481,716;0,0;0;1;1;0;0;0;0,0;0,0;0;0;5;0;5
16970;2107,702;3;0,0;0,0;0,0;0,0;1;5;6;4;0;0;0,0;120,95922;0;0;4;0;4
16971;6589,5028;5;2415,466;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
16972;2330,7396;2;376,9528;44,2888;1004,9308;0,0;0;4;4;0;0;0;0,0;0,0;0;0;5;0;5
16973;1474,5448;0;453,270968;68,226;0,0;29,0;0;1;1;0;0;0;58,764;58,764;0;0;2;0;2
16974;1568,9656;1;765,9572;68,06;796,2356;0,0;0;0;0;0;0;0;0,0332;0,0332;0;0;3;0;3
16975;277,2864;0;184,90242;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
